2 4 17 8.862597483806e-05
2 4 18 7.390518799969e-05
2 4 19 5.929992288008e-05
2 4 20 4.771590274638e-05
3 1 1 8.790350092823e-05
3 1 2 1.822255160985e-04
3 1 3 4.996417830355e-05
3 1 4 4.151865027160e-05
3 1 5 9.182498017321e-05
3 1 6 2.070147642617e-05
3 1 7 3.413969648912e-05
3 1 8 2.324070179750e-05
3 1 9 3.736090832025e-05
3 1 10 2.994595862260e-05
3 1 11 1.654246629816e-05
3 1 12 2.048597743279e-05
3 1 13 1.491683966258e-05
3 1 14 1.030099847117e-05
3 1 15 9.799850559717e-06
3 1 16 1.218467264627e-05
3 1 17 5.002401548582e-06
3 1 18 5.576174240965e-06
3 1 19 4.736293786184e-06
3 1 20 3.457699024967e-06
3 2 1 2.185431977738e-04
3 2 2 2.404970646943e-04
3 2 3 2.171385916528e-04
3 2 4 1.734532832028e-04
3 2 5 1.556191476014e-04
3 2 6 1.063480393684e-04
3 2 7 7.763179299462e-05
3 2 8 9.617217338935e-05
3 2 9 5.355488705611e-05
3 2 10 4.676600842379e-05
3 2 11 5.469921125909e-05
3 2 12 5.466230142203e-05
3 2 13 1.866244609548e-05
3 2 14 2.179169283742e-05
3 2 15 2.745261708948e-05
3 2 16 2.437391878614e-05
3 2 17 2.055302932148e-05
3 2 18 1.176684651077e-05
3 2 19 1.289714388211e-05
3 2 20 6.848511152285e-06
3 3 1 8.614281379979e-04
3 3 2 6.361784844750e-04
3 3 3 3.925552476887e-04
3 3 4 3.663552986168e-04
3 3 5 3.003588246461e-04
3 3 6 2.042990528344e-04
3 3 7 1.696860033660e-04
3 3 8 1.379901255452e-04
3 3 9 1.221167819103e-04
3 3 10 1.119393930682e-04
3 3 11 9.718116266698e-05
3 3 12 8.526334457992e-05
3 3 13 6.867005313304e-05
3 3 14 4.940191240168e-05
3 3 15 4.947999522544e-05
3 3 16 4.421587892986e-05
3 3 17 3.111963825868e-05
3 3 18 2.118796794120e-05
3 3 19 1.480036270508e-05
3 3 20 1.379847816614e-05
3 4 1 1.156624015659e-03
3 4 2 1.059495715362e-03
3 4 3 7.535172885774e-04
3 4 4 6.363096304436e-04
3 4 5 4.635436636127e-04
3 4 6 3.829963736662e-04
3 4 7 3.418252342643e-04
3 4 8 3.062403402502e-04
3 4 9 2.545869744715e-04
3 4 10 2.115053058932e-04
3 4 11 1.885206559891e-04
3 4 12 1.743052441532e-04
3 4 13 1.430966551886e-04
3 4 14 1.141145242601e-04
3 4 15 9.560609305969e-05
3 4 16 8.248359404289e-05
3 4 17 7.162797510568e-05
3 4 18 5.031801456343e-05
3 4 19 3.731352876961e-05
3 4 20 2.436684630849e-05
4 1 1 6.760339196651e-05
4 1 2 7.880438836783e-05
4 1 3 4.896495474671e-05
4 1 4 2.335927745059e-05
4 1 5 7.709437328220e-05
4 1 6 1.255347651558e-05
4 1 7 3.648687918319e-05
4 1 8 7.431361233038e-06
4 1 9 9.798368957056e-06
4 1 10 1.318645250405e-05
4 1 11 9.743125145542e-06
4 1 12 6.336970739401e-06
4 1 13 2.608732818352e-06
4 1 14 1.129161303301e-07
4 1 15 -1.898826199350e-06
4 1 16 -5.278269374343e-07
4 1 17 -5.061078957558e-06
4 1 18 3.545418579199e-06
4 1 19 3.161190106858e-06
4 1 20 3.764764956273e-06
4 2 1 1.490080066702e-04
4 2 2 9.801915217562e-05
4 2 3 4.022270404894e-05
4 2 4 1.254884787510e-04
4 2 5 8.422848783246e-05
4 2 6 5.868819642467e-05
4 2 7 4.155461427028e-05
4 2 8 5.120975791640e-05
4 2 9 4.492093989730e-05
4 2 10 3.125924274783e-05
4 2 11 2.297951067269e-05
4 2 12 2.485594981350e-05
4 2 13 1.192196479655e-05
4 2 14 1.239028593406e-05
4 2 15 5.275602571068e-06
4 2 16 6.964028236153e-06
4 2 17 8.643924348215e-06
4 2 18 6.821720446102e-06
4 2 19 8.684053886260e-06
4 2 20 7.956359591996e-06
4 3 1 2.520646719738e-04
4 3 2 2.220552237434e-04
4 3 3 1.869954087181e-04
4 3 4 1.571190585763e-04
4 3 5 1.152773302163e-04
4 3 6 7.749683574715e-05
4 3 7 6.610091343730e-05
4 3 8 6.575027372869e-05
4 3 9 6.010478100234e-05
4 3 10 5.792235421822e-05
4 3 11 4.107114193961e-05
4 3 12 3.087392179518e-05
4 3 13 3.683698640358e-05
4 3 14 2.885346231563e-05
4 3 15 2.094528568172e-05
4 3 16 1.680442970863e-05
4 3 17 6.512108037720e-06
4 3 18 6.048633091724e-06
4 3 19 8.679605557150e-06
4 3 20 7.752315203292e-06
4 4 1 8.682497882464e-04
4 4 2 5.189036068059e-04
4 4 3 5.274913198428e-04
4 4 4 3.766434156737e-04
4 4 5 2.907282585644e-04
4 4 6 2.404568542661e-04
4 4 7 2.274663122099e-04
4 4 8 1.898471810405e-04
4 4 9 1.394488371496e-04
4 4 10 1.184647742730e-04
4 4 11 1.078931396192e-04
4 4 12 9.572610000289e-05
4 4 13 7.981494556490e-05
4 4 14 7.845423426952e-05
4 4 15 5.587395564253e-05
4 4 16 4.434341589070e-05
4 4 17 3.332235821148e-05
4 4 18 2.269747227082e-05
4 4 19 1.656620386977e-05
