4.1875190200e-11 1.8966416000e-13 1.6462043000e-13 1.4112188000e-13 1.1972976000e-13 1.0068709000e-13 8.4072450000e-14 6.9892150000e-14 5.7927240000e-14 4.8037320000e-14 3.9921200000e-14 3.3222360000e-14 2.7791050000e-14 2.3187580000e-14 1.9330051000e-14 1.6019931000e-14 1.3072443000e-14 1.0549657000e-14 8.3046130000e-15 6.3693690000e-15 2.2805075000e-13 2.0238918000e-13 1.7559849000e-13 1.5063997000e-13 1.2801348000e-13 1.0791359000e-13 9.0385190000e-14 7.5438700000e-14 6.2812120000e-14 5.2374510000e-14 4.3794260000e-14 3.6672210000e-14 3.0883760000e-14 2.5920070000e-14 2.1724129000e-14 1.8088684000e-14 1.4812000000e-14 1.1987747000e-14 9.4593910000e-15 7.2616670000e-15 2.6870150000e-13 2.3762957000e-13 2.0511118000e-13 1.7527206000e-13 1.4858432000e-13 1.2513692000e-13 1.0485644000e-13 8.7656750000e-14 7.3161080000e-14 6.1171330000e-14 5.1282570000e-14 4.3025710000e-14 3.6256720000e-14 3.0409850000e-14 2.5430620000e-14 2.1100570000e-14 1.7201968000e-14 1.3838460000e-14 1.0845838000e-14 8.2610120000e-15 2.8309640000e-13 2.4998828000e-13 2.1536368000e-13 1.8382238000e-13 1.5575447000e-13 1.3117718000e-13 1.0996132000e-13 9.1982070000e-14 7.6825290000e-14 6.4271500000e-14 5.3895300000e-14 4.5210240000e-14 3.8069110000e-14 3.1892350000e-14 2.6625930000e-14 2.2048120000e-14 1.7936097000e-14 1.4394197000e-14 1.1252939000e-14 8.5463050000e-15 2.0192982000e-13 1.7974545000e-13 1.5816985000e-13 1.3755273000e-13 1.1830761000e-13 1.0073969000e-13 8.5064340000e-14 7.1512300000e-14 5.9935541000e-14 5.0360878000e-14 4.2518533000e-14 3.6011038000e-14 3.0783839000e-14 2.6249373000e-14 2.2393165000e-14 1.8998343000e-14 1.5833954000e-14 1.3032624000e-14 1.0436056000e-14 8.1036260000e-15 2.2666533000e-13 2.0156830000e-13 1.7723236000e-13 1.5404896000e-13 1.3248716000e-13 1.1288419000e-13 9.5459250000e-14 8.0450890000e-14 6.7656020000e-14 5.7087620000e-14 4.8423920000e-14 4.1200960000e-14 3.5364570000e-14 3.0256002000e-14 2.5864705000e-14 2.1959755000e-14 1.8293802000e-14 1.5019042000e-14 1.1979313000e-14 9.2480640000e-15 2.3339415000e-13 2.0753632000e-13 1.8248105000e-13 1.5863074000e-13 1.3646768000e-13 1.1633564000e-13 9.8454100000e-14 8.3064280000e-14 6.9947940000e-14 5.9113100000e-14 5.0223340000e-14 4.2797170000e-14 3.6780400000e-14 3.1496180000e-14 2.6936300000e-14 2.2868116000e-14 1.9041747000e-14 1.5615903000e-14 1.2436622000e-14 9.5809630000e-15 2.5631410000e-13 2.2770619000e-13 2.0006169000e-13 1.7382425000e-13 1.4952065000e-13 1.2751175000e-13 1.0801810000e-13 9.1293580000e-14 7.7065410000e-14 6.5324680000e-14 5.5683580000e-14 4.7598680000e-14 4.1015520000e-14 3.5192040000e-14 3.0126630000e-14 2.5577530000e-14 2.1281364000e-14 1.7414756000e-14 1.3827948000e-14 1.0608181000e-14 2.6448530000e-13 2.3495294000e-13 2.0643805000e-13 1.7939575000e-13 1.5436923000e-13 1.3172815000e-13 1.1169100000e-13 9.4513530000e-14 7.9902670000e-14 6.7842930000e-14 5.7928180000e-14 4.9593600000e-14 4.2785630000e-14 3.6741060000e-14 3.1461410000e-14 2.6703830000e-14 2.2203171000e-14 1.8144460000e-14 1.4381779000e-14 1.1006711000e-14 2.7311585000e-13 2.4260483000e-13 2.1316968000e-13 1.8528120000e-13 1.5949806000e-13 1.3619452000e-13 1.1558849000e-13 9.7937180000e-14 8.2925400000e-14 7.0530150000e-14 6.0325890000e-14 5.1725250000e-14 4.4676430000e-14 3.8394430000e-14 3.2884120000e-14 2.7901760000e-14 2.3181010000e-14 1.8915909000e-14 1.4964926000e-14 1.1424294000e-14 1.0970893000e-14 8.8383540000e-15 1.1897002000e-14 1.6704051000e-14 2.0688680000e-14 2.3144348000e-14 2.4130631000e-14 2.3929456000e-14 2.2797294000e-14 2.1105678000e-14 1.9005834000e-14 1.6737159000e-14 1.4512692000e-14 1.2325088000e-14 1.0432459000e-14 8.7461150000e-15 7.3222680000e-15 6.1994550000e-15 5.2489410000e-15 4.5097690000e-15 1.4811173000e-14 1.3040561000e-14 1.5972965000e-14 2.0365133000e-14 2.3865941000e-14 2.5854127000e-14 2.6430201000e-14 2.5889153000e-14 2.4457661000e-14 2.2526945000e-14 2.0207877000e-14 1.7747171000e-14 1.5373647000e-14 1.3038912000e-14 1.1050551000e-14 9.2848560000e-15 7.8015230000e-15 6.6467500000e-15 5.6682630000e-15 4.9059350000e-15 1.6240377000e-14 1.3350764000e-14 1.7347010000e-14 2.3404414000e-14 2.8126801000e-14 3.0712919000e-14 3.1383150000e-14 3.0608050000e-14 2.8749330000e-14 2.6324345000e-14 2.3495614000e-14 2.0555832000e-14 1.7765828000e-14 1.5065396000e-14 1.2787448000e-14 1.0782613000e-14 9.1024950000e-15 7.7898540000e-15 6.6762050000e-15 5.7976050000e-15 1.6491483000e-14 1.3019929000e-14 1.7517525000e-14 2.4316513000e-14 2.9547843000e-14 3.2367920000e-14 3.3071440000e-14 3.2210810000e-14 3.0204600000e-14 2.7614131000e-14 2.4620084000e-14 2.1528537000e-14 1.8607804000e-14 1.5792411000e-14 1.3420184000e-14 1.1334427000e-14 9.5842580000e-15 8.2113360000e-15 7.0428420000e-15 6.1150160000e-15 2.1619569779e-14 2.2578895116e-14 2.3410253081e-14 2.4012732830e-14 2.4350414080e-14 2.4312074290e-14 2.3873989720e-14 2.3039594000e-14 2.1710003800e-14 2.0105490100e-14 1.8147475400e-14 1.6018276200e-14 1.3940803600e-14 1.1810035900e-14 1.0015475500e-14 8.4027718000e-15 7.0510296000e-15 6.0348971000e-15 5.1885933000e-15 4.5601928000e-15 2.4737140282e-14 2.5800448536e-14 2.6705423813e-14 2.7336705330e-14 2.7660556830e-14 2.7548001120e-14 2.6972148800e-14 2.5944548300e-14 2.4357876700e-14 2.2479042300e-14 2.0220953200e-14 1.7794011200e-14 1.5455602800e-14 1.3079132200e-14 1.1096649200e-14 9.3315062000e-15 7.8631561000e-15 6.7690011000e-15 5.8666210000e-15 5.1987586000e-15 2.5557430408e-14 2.6647410632e-14 2.7570934168e-14 2.8208704880e-14 2.8527072750e-14 2.8392641030e-14 2.7778928200e-14 2.6700334100e-14 2.5046317500e-14 2.3095872500e-14 2.0759977800e-14 1.8256926200e-14 1.5853094700e-14 1.3416253600e-14 1.1389556000e-14 9.5901619000e-15 8.0967405000e-15 6.9867809000e-15 6.0731720000e-15 5.3963862000e-15 2.8535356191e-14 2.9722125771e-14 3.0714387629e-14 3.1374759610e-14 3.1667108080e-14 3.1443322300e-14 3.0683407600e-14 2.9413890200e-14 2.7510359900e-14 2.5295709400e-14 2.2673382700e-14 1.9889623400e-14 1.7242319600e-14 1.4579161800e-14 1.2382714700e-14 1.0448282100e-14 8.8520408000e-15 7.6729447000e-15 6.7093510000e-15 5.9944940000e-15 2.9556470319e-14 3.0773227689e-14 3.1783736578e-14 3.2446656810e-14 3.2727973540e-14 3.2473832800e-14 3.1663649200e-14 3.0327870700e-14 2.8338829000e-14 2.6034850800e-14 2.3317155100e-14 2.0441571200e-14 1.7716923100e-14 1.4983461600e-14 1.2736457800e-14 1.0763818800e-14 9.1403675000e-15 7.9446930000e-15 6.9694700000e-15 6.2445520000e-15 3.0626197860e-14 3.1873600759e-14 3.2906927265e-14 3.3576977290e-14 3.3847745190e-14 3.3559840000e-14 3.2695267900e-14 3.1288636900e-14 2.9208284100e-14 2.6809564700e-14 2.3991212600e-14 2.1019450500e-14 1.8214694400e-14 1.5408798800e-14 1.3109970200e-14 1.1098458800e-14 9.4476342000e-15 8.2354350000e-15 7.2485640000e-15 6.5132010000e-15 2.1899226000e-13 6.7974430000e-13 1.0121868000e-12 1.1257189000e-12 1.1000790000e-12 9.9976180000e-13 8.6924730000e-13 7.3630460000e-13 6.1648060000e-13 5.1666487000e-13 4.3791406000e-13 3.7781708000e-13 3.3227217000e-13 2.9699143000e-13 2.6827383000e-13 2.4313834000e-13 2.1959284000e-13 1.9651722000e-13 1.7333359000e-13 1.4986787000e-13 4.4844429600e-13 4.3984382200e-13 4.2368354700e-13 4.0043940000e-13 3.7059444000e-13 3.3533606000e-13 2.9627232000e-13 2.5586415000e-13 2.1770830000e-13 1.8512098000e-13 1.5989082000e-13 1.4219165000e-13 1.3093612000e-13 1.2471297000e-13 1.2212068000e-13 1.2155820000e-13 1.2164726000e-13 1.2116368000e-13 1.1883393000e-13 1.1354641000e-13 5.8755735800e-13 5.7495288800e-13 5.5245891500e-13 5.2074738000e-13 4.8048745000e-13 4.3327384000e-13 3.8133074000e-13 3.2809308000e-13 2.7844117000e-13 2.3666998000e-13 2.0490234000e-13 1.8309382000e-13 1.6962159000e-13 1.6253288000e-13 1.5992088000e-13 1.5964628000e-13 1.5987192000e-13 1.5896768000e-13 1.5526980000e-13 1.4740815000e-13 6.2827025200e-13 6.1451245500e-13 5.9021662000e-13 5.5609665000e-13 5.1286892000e-13 4.6224712000e-13 4.0664586000e-13 3.4980040000e-13 2.9697909000e-13 2.5276262000e-13 2.1935681000e-13 1.9663571000e-13 1.8280559000e-13 1.7573855000e-13 1.7335393000e-13 1.7332381000e-13 1.7364572000e-13 1.7254854000e-13 1.6825570000e-13 1.5933695000e-13 -1.5124570000e-14 1.7575279000e-13 3.0156731000e-13 3.3551905000e-13 3.2166831000e-13 2.8820408000e-13 2.5035646000e-13 2.1529420000e-13 1.8567542000e-13 1.6177473000e-13 1.4274013000e-13 1.2732291000e-13 1.1428789000e-13 1.0264523000e-13 9.1725333000e-14 8.1148410000e-14 7.0786003000e-14 6.0688948000e-14 5.0982883000e-14 4.1825411000e-14 5.2438141100e-14 5.2231205000e-14 5.1370126000e-14 4.9792319000e-14 4.7452920000e-14 4.4441434000e-14 4.0962024000e-14 3.7336498000e-14 3.3982199000e-14 3.1256610000e-14 2.9357410000e-14 2.8324050000e-14 2.8068120000e-14 2.8436440000e-14 2.9222954000e-14 3.0134836000e-14 3.0843100000e-14 3.1012299000e-14 3.0342695000e-14 2.8676766000e-14 7.0341257000e-14 6.9672466000e-14 6.8118598000e-14 6.5593380000e-14 6.2049007000e-14 5.7647334000e-14 5.2723948000e-14 4.7764706000e-14 4.3344520000e-14 3.9907910000e-14 3.7662140000e-14 3.6603880000e-14 3.6574280000e-14 3.7337090000e-14 3.8586720000e-14 3.9907300000e-14 4.0845842000e-14 4.0946720000e-14 3.9826991000e-14 3.7327681000e-14 7.6074496000e-14 7.5265250000e-14 7.3506100000e-14 7.0691971000e-14 6.6773850000e-14 6.1944770000e-14 5.6590613000e-14 5.1254310000e-14 4.6561000000e-14 4.2977030000e-14 4.0709570000e-14 3.9735150000e-14 3.9868430000e-14 4.0836870000e-14 4.2288190000e-14 4.3758710000e-14 4.4746682000e-14 4.4758322000e-14 4.3394528000e-14 4.0511439000e-14 1.0420350000e-14 1.1129699000e-13 1.7392930000e-13 1.8987922000e-13 1.8396222000e-13 1.6929971000e-13 1.5217160000e-13 1.3536270000e-13 1.1994129000e-13 1.0613827000e-13 9.3819620000e-14 8.2748380000e-14 7.2692230000e-14 6.3482940000e-14 5.5026974000e-14 4.7262449000e-14 4.0162258000e-14 3.3730702000e-14 2.7965296000e-14 2.3245647000e-14 5.2781191500e-14 5.3810533400e-14 5.4177931000e-14 5.3769392000e-14 5.2475767000e-14 5.0300753000e-14 4.7337469000e-14 4.3769620000e-14 3.9873672000e-14 3.5941992000e-14 3.2236399000e-14 2.8975360000e-14 2.6291825000e-14 2.4226076000e-14 2.2729780000e-14 2.1636800000e-14 2.0729791000e-14 1.9804669000e-14 1.8701415000e-14 1.7375435000e-14 6.1965652300e-14 6.3018737000e-14 6.3290558000e-14 6.2646177000e-14 6.0965813000e-14 5.8274305000e-14 5.4701386000e-14 5.0485772000e-14 4.5979027000e-14 4.1537504000e-14 3.7461575000e-14 3.3984713000e-14 3.1226050000e-14 2.9193570000e-14 2.7792420000e-14 2.6787750000e-14 2.5893822000e-14 2.4854695000e-14 2.3483529000e-14 2.1755841000e-14 6.4625723600e-14 6.5687990000e-14 6.5936182000e-14 6.5224756000e-14 6.3437204000e-14 6.0607057000e-14 5.6878049000e-14 5.2509924000e-14 4.7876852000e-14 4.3345754000e-14 3.9225030000e-14 3.5748220000e-14 3.3028720000e-14 3.1059420000e-14 2.9722200000e-14 2.8757150000e-14 2.7855940000e-14 2.6746982000e-14 2.5241434000e-14 2.3333454000e-14 2.7902220000e-14 1.0146661000e-13 1.4599696000e-13 1.5800185000e-13 1.5499897000e-13 1.4536698000e-13 1.3307635000e-13 1.2002094000e-13 1.0711782000e-13 9.4787570000e-14 8.3211820000e-14 7.2484570000e-14 6.2656610000e-14 5.3760910000e-14 4.5823500000e-14 3.8823630000e-14 3.2699356000e-14 2.7374372000e-14 2.2947812000e-14 1.9547306000e-14 6.3351339200e-14 6.4564490600e-14 6.4950884800e-14 6.4385672000e-14 6.2745546000e-14 6.0038056000e-14 5.6357001000e-14 5.1888013000e-14 4.6928115000e-14 4.1806900000e-14 3.6841314000e-14 3.2312990000e-14 2.8416361000e-14 2.5243432000e-14 2.2783786000e-14 2.0893892000e-14 1.9382830000e-14 1.8063671000e-14 1.6804882000e-14 1.5497753000e-14 7.2904090200e-14 7.4168136500e-14 7.4469992000e-14 7.3668973000e-14 7.1633719000e-14 6.8383940000e-14 6.4048889000e-14 5.8867564000e-14 5.3202010000e-14 4.7442895000e-14 4.1949123000e-14 3.7029875000e-14 3.2881817000e-14 2.9572048000e-14 2.7050230000e-14 2.5123700000e-14 2.3544140000e-14 2.2089150000e-14 2.0612033000e-14 1.9001225000e-14 7.5509629800e-14 7.6787630100e-14 7.7071808000e-14 7.6211620000e-14 7.4078046000e-14 7.0697397000e-14 6.6207139000e-14 6.0857931000e-14 5.5032387000e-14 4.9140825000e-14 4.3551808000e-14 3.8577107000e-14 3.4410031000e-14 3.1107390000e-14 2.8600180000e-14 2.6675330000e-14 2.5068070000e-14 2.3546720000e-14 2.1970190000e-14 2.0232397000e-14 1.8634070000e-14 8.4469480000e-14 1.2339350000e-13 1.3418341000e-13 1.3234009000e-13 1.2480822000e-13 1.1483494000e-13 1.0399486000e-13 9.3079000000e-14 8.2478060000e-14 7.2391670000e-14 6.2945590000e-14 5.4225460000e-14 4.6296970000e-14 3.9215957000e-14 3.2988538000e-14 2.7573279000e-14 2.2920811000e-14 1.9389464000e-14 1.6342763000e-14 4.8903739300e-14 4.9929459300e-14 5.0311058600e-14 4.9947151000e-14 4.8743166000e-14 4.6704055000e-14 4.3902290000e-14 4.0482559000e-14 3.6676910000e-14 3.2745460000e-14 2.8942991000e-14 2.5496059000e-14 2.2555573000e-14 2.0180728000e-14 1.8350487000e-14 1.6945934000e-14 1.5804853000e-14 1.4794155000e-14 1.3832710000e-14 1.2758399000e-14 5.6512675600e-14 5.7602669200e-14 5.7940970000e-14 5.7412460000e-14 5.5914759000e-14 5.3466088000e-14 5.0164714000e-14 4.6190534000e-14 4.1826995000e-14 3.7392640000e-14 3.3181530000e-14 2.9441022000e-14 2.6316914000e-14 2.3847666000e-14 2.1979562000e-14 2.0545903000e-14 1.9345711000e-14 1.8217962000e-14 1.7076231000e-14 1.5732148000e-14 5.8607783800e-14 5.9719007300e-14 6.0050675000e-14 5.9484764000e-14 5.7915163000e-14 5.5367766000e-14 5.1948343000e-14 4.7847353000e-14 4.3363289000e-14 3.8826917000e-14 3.4543757000e-14 3.0763803000e-14 2.7628667000e-14 2.5167221000e-14 2.3311560000e-14 2.1877720000e-14 2.0651621000e-14 1.9465487000e-14 1.8240014000e-14 1.6781317000e-14 5.1743860000e-14 1.3163362000e-13 1.8198758000e-13 1.9805919000e-13 1.9645098000e-13 1.8569996000e-13 1.7045103000e-13 1.5333720000e-13 1.3591236000e-13 1.1907306000e-13 1.0332858000e-13 8.8975970000e-14 7.6165920000e-14 6.4949450000e-14 5.5295730000e-14 4.7059620000e-14 4.0041330000e-14 3.4119882000e-14 2.9458452000e-14 2.5126486000e-14 9.1016489400e-14 9.2681692700e-14 9.3102224000e-14 9.2110176000e-14 8.9540644000e-14 8.5410799000e-14 7.9857027000e-14 7.3151643000e-14 6.5735360000e-14 5.8098637000e-14 5.0720433000e-14 4.4024692000e-14 3.8290264000e-14 3.3645257000e-14 3.0085766000e-14 2.7411176000e-14 2.5348520000e-14 2.3660970000e-14 2.2133580000e-14 2.0487435000e-14 1.0535355390e-13 1.0707552910e-13 1.0733351000e-13 1.0594232500e-13 1.0273132200e-13 9.7734103000e-14 9.1136327000e-14 8.3286194000e-14 7.4723817000e-14 6.6041030000e-14 5.7783187000e-14 5.0414785000e-14 4.4217909000e-14 3.9289840000e-14 3.5574930000e-14 3.2808850000e-14 3.0651580000e-14 2.8819090000e-14 2.7064270000e-14 2.5059390000e-14 1.0924780750e-13 1.1098533400e-13 1.1120481100e-13 1.0971692400e-13 1.0634067500e-13 1.0112216100e-13 9.4262514000e-14 8.6131948000e-14 7.7299637000e-14 6.8379469000e-14 5.9935920000e-14 5.2444419000e-14 4.6180210000e-14 4.1224790000e-14 3.7505770000e-14 3.4732790000e-14 3.2547180000e-14 3.0652180000e-14 2.8798050000e-14 2.6644410000e-14 5.7794830000e-11 5.2799650000e-11 4.7898940000e-11 4.3303660000e-11 3.8976580000e-11 3.5179640000e-11 3.2120840000e-11 2.9799916000e-11 2.8004617000e-11 2.6419621000e-11 2.4797131000e-11 2.3020683000e-11 2.1058064000e-11 1.8897512000e-11 1.6552918000e-11 1.4067076000e-11 1.1499360000e-11 8.9397800000e-12 6.5209532000e-12 4.3984141000e-12 3.2234827000e-12 3.1131596000e-12 2.9859551000e-12 2.8581878000e-12 2.7410397000e-12 2.6364258000e-12 2.5380829000e-12 2.4379827000e-12 2.3281379000e-12 2.2017786000e-12 2.0546858000e-12 1.8843162000e-12 1.6898082000e-12 1.4728301000e-12 1.2382982000e-12 9.9504469000e-13 7.5579548000e-13 5.3610887000e-13 3.5004602000e-13 2.0490970000e-13 5.9377704000e-13 6.0518083000e-13 6.0917330000e-13 6.0742934000e-13 6.0300397000e-13 5.9489462000e-13 5.8206070000e-13 5.6445571000e-13 5.4158202000e-13 5.1292266900e-13 4.7808580900e-13 4.3680274200e-13 3.8943378100e-13 3.3704251700e-13 2.8151742900e-13 2.2559249200e-13 1.7254401700e-13 1.2533335000e-13 8.5636182000e-14 5.2595580000e-14 3.2752517000e-13 3.3824106000e-13 3.4384539000e-13 3.4478877000e-13 3.4305557000e-13 3.3821887000e-13 3.2995096000e-13 3.1856508000e-13 3.0416509000e-13 2.8680140500e-13 2.6648618800e-13 2.4319460600e-13 2.1719178000e-13 1.8909403400e-13 1.5992551700e-13 1.3102273200e-13 1.0373301000e-13 7.9120324000e-14 5.7247094000e-14 3.7930087000e-14 1.4395830000e-13 1.6725410000e-13 1.8495880000e-13 1.9716694000e-13 2.0638697000e-13 2.1190868000e-13 2.1321935000e-13 2.1072415000e-13 2.0466901000e-13 1.9528769000e-13 1.8278817000e-13 1.6732267000e-13 1.4934123000e-13 1.2958433000e-13 1.0905647000e-13 8.8876223000e-14 7.0041874000e-14 5.3074626000e-14 3.7549767000e-14 2.4497623000e-14 2.0149980000e-13 2.6088120000e-13 3.0631190000e-13 3.3795220000e-13 3.6279070000e-13 3.7960630000e-13 3.8772660000e-13 3.8872260000e-13 3.8354737000e-13 3.7285650000e-13 3.5701198000e-13 3.3590156000e-13 3.0982700000e-13 2.7947645000e-13 2.4593322000e-13 2.1055290000e-13 1.7480562000e-13 1.3978098000e-13 1.0604013000e-13 7.6293735000e-14
